선수명,생년월일,출신교,출신,연도,팀명,타율,경기,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,삼진,병살,실책
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2003,삼성,0.199,85,161,23,32,7,1,0,41,10,2,2,10,2,35,4,6
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2004,삼성,0.188,64,64,12,12,2,0,0,14,3,2,3,5,0,21,1,5
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2005,삼성,0.247,103,231,22,57,7,0,1,67,23,8,8,17,5,59,6,7
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2006,삼성,0.211,115,171,35,36,6,1,0,44,11,9,3,13,0,42,5,4
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2007,삼성,0.232,116,314,40,73,12,0,2,91,22,17,7,34,6,68,6,17
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2008,삼성,0.23,99,187,19,43,4,3,1,56,11,6,3,20,6,29,11,5
김재걸,1972년 09월 07일,영일초-우신중-덕수상고-단국대-삼성,한국,2009,삼성,0.212,64,52,7,11,2,0,1,16,4,4,2,11,0,16,0,2
김재구,1978년 05월 31일,역삼초-휘문중-휘문고-단국대,한국,2002,SK,0.429,15,14,3,6,0,0,1,9,5,0,0,1,0,3,1,0
김재구,1978년 05월 31일,역삼초-휘문중-휘문고-단국대,한국,2006,SK,0.269,45,52,4,14,4,0,3,27,15,1,0,3,1,16,3,0
김재구,1978년 05월 31일,역삼초-휘문중-휘문고-단국대,한국,2007,SK,0.136,24,22,0,3,1,0,0,4,0,0,0,1,0,8,0,0
김재구,1978년 05월 31일,역삼초-휘문중-휘문고-단국대,한국,2008,SK,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0
김재덕,1973년 05월 01일,광주상고,한국,1991,해태,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
김재덕,1973년 05월 01일,광주상고,한국,1993,해태,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김재덕,1973년 05월 01일,광주상고,한국,1994,해태,0.233,17,30,4,7,4,0,0,11,1,0,0,1,0,6,0,1
김재덕,1973년 05월 01일,광주상고,한국,1995,해태,0.164,30,61,4,10,2,0,2,18,5,0,1,1,1,15,0,0
김재덕,1973년 05월 01일,광주상고,한국,1996,해태,0.193,70,114,7,22,8,0,3,39,15,0,0,7,1,22,1,0
김재덕,1973년 05월 01일,광주상고,한국,1998,해태,0.308,10,13,1,4,1,0,0,5,1,0,0,1,0,2,1,0
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1982,MBC,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1983,MBC,0.29,97,373,53,108,22,2,5,149,46,34,12,42,10,23,7,19
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1984,MBC,0.3,91,343,53,103,11,5,7,145,37,26,11,36,5,33,6,14
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1985,MBC,0.313,100,377,54,118,15,3,3,148,36,50,17,39,5,29,3,12
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1986,MBC,0.264,102,386,67,102,18,4,4,140,43,38,14,36,7,36,6,12
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1987,MBC,0.283,100,399,53,113,23,5,1,149,24,33,18,39,5,26,7,21
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1988,MBC,0.267,99,409,49,109,18,1,2,135,26,25,12,28,1,23,3,13
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1989,MBC,0.286,101,357,64,102,8,2,3,123,27,39,14,53,4,33,6,11
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1990,LG,0.239,109,381,49,91,9,2,2,110,45,14,9,36,2,24,5,13
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1991,LG,0.263,82,247,34,65,13,2,0,82,18,15,7,28,2,23,7,12
김재박,1954년 05월 23일,대광고-영남대-MBC-LG-태평양,한국,1992,태평양,0.221,82,276,36,61,11,0,1,75,19,10,5,27,4,26,3,7
김재상,1959년 07월 06일,영남대,한국,1982,롯데,0.275,26,51,7,14,1,1,0,17,3,8,2,5,1,9,0,3
김재상,1959년 07월 06일,영남대,한국,1983,롯데,0.246,86,228,28,56,9,2,2,75,14,13,7,23,2,24,2,11
김재상,1959년 07월 06일,영남대,한국,1984,롯데,0.23,63,148,25,34,6,0,0,40,14,21,5,20,4,21,0,1
김재상,1959년 07월 06일,영남대,한국,1987,롯데,0.233,52,73,14,17,1,1,0,20,6,9,6,7,0,5,1,2
김재상,1959년 07월 06일,영남대,한국,1988,롯데,0.253,55,83,18,21,3,0,2,30,11,15,5,7,1,8,3,0
김재상,1959년 07월 06일,영남대,한국,1989,롯데,0.2,39,30,8,6,0,0,0,6,0,6,3,3,1,7,0,0
김재상,1959년 07월 06일,영남대,한국,1990,롯데,0.179,40,56,11,10,0,0,0,10,4,12,5,7,0,5,3,0
김재상,1959년 07월 06일,영남대,한국,1991,태평양,0,30,7,10,0,0,0,0,0,0,4,6,0,0,0,0,0
김재성,1969년 05월 27일,경성대,한국,1996,한화,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
김재우,1991년 10월 22일,온양온천초-온양중-북일고,한국,2010,한화,0.2,5,5,3,1,0,0,0,1,0,0,0,0,0,2,0,0
김재학,1978년 02월 18일,덕수상고-중앙대,한국,2001,LG,0.2,19,15,3,3,0,1,0,5,0,0,0,2,1,2,0,0
김재학,1978년 02월 18일,덕수상고-중앙대,한국,2002,LG,0.154,12,13,1,2,0,0,0,2,1,0,0,0,1,3,1,0
김재학,1978년 02월 18일,덕수상고-중앙대,한국,2003,LG,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
김재학,1978년 02월 18일,덕수상고-중앙대,한국,2004,LG,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,1994,LG,0.289,125,463,81,134,26,3,21,229,80,21,4,55,12,86,7,5
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,1995,LG,0.255,116,381,55,97,19,3,15,167,56,13,9,45,13,83,6,2
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,1996,LG,0.283,117,414,57,117,20,0,11,170,60,7,7,49,11,52,7,4
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,1998,LG,0.295,122,482,70,142,31,3,16,227,76,8,6,47,7,80,6,2
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,1999,LG,0.287,121,453,75,130,17,1,21,212,94,8,4,54,9,58,14,1
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2000,LG,0.308,131,464,83,143,32,2,11,212,62,6,6,81,7,73,11,6
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2001,LG,0.325,126,428,81,139,29,1,8,194,61,10,8,88,6,83,9,3
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2002,LG,0.334,98,296,50,99,14,0,16,161,61,11,3,54,18,51,6,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2003,LG,0.308,50,143,13,44,8,0,6,70,21,0,0,17,4,25,5,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2004,LG,0.3,120,373,56,112,18,3,14,178,62,1,1,66,12,58,10,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2005,SK,0.315,120,400,63,126,17,0,19,200,77,2,2,80,16,59,9,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2006,SK,0.287,109,356,42,102,16,1,8,144,51,5,2,76,6,56,10,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2007,SK,0.196,84,204,26,40,11,0,5,66,19,4,4,43,1,40,10,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2008,SK,0.31,108,297,46,92,17,3,10,145,60,4,3,59,4,40,12,1
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2009,SK,0.301,112,289,45,87,18,0,10,135,51,8,1,63,5,45,5,0
김재현,1975년 10월 02일,성동초-신일중-신일고-LG,한국,2010,SK,0.288,111,267,41,77,17,0,10,124,48,7,5,52,2,42,10,0
김정규,1973년 08월 27일,덕수상고,한국,1994,OB,0.125,11,16,0,2,0,0,0,2,0,0,0,0,0,3,0,1
김정규,1973년 08월 27일,덕수상고,한국,1995,OB,0.143,12,7,1,1,0,0,0,1,0,0,0,0,0,1,1,1
김정규,1973년 08월 27일,덕수상고,한국,1997,OB,0.256,14,39,4,10,1,0,0,11,2,0,0,0,1,8,1,0
김정규,1973년 08월 27일,덕수상고,한국,1998,OB,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김정규,1973년 08월 27일,덕수상고,한국,1999,두산,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김정남,1986년 11월 22일,성동초-잠신중-청원고-성균관대,한국,2009,SK,0.286,15,21,4,6,1,0,1,10,2,0,0,3,1,4,1,2
김정남,1986년 11월 22일,성동초-잠신중-청원고-성균관대,한국,2011,SK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김정민,1969년 05월 24일,동아대,한국,1992,삼성,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1993,LG,0.254,61,67,5,17,4,0,0,21,5,0,1,3,1,13,2,1
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1994,LG,0.281,57,121,12,34,5,1,3,50,17,0,3,10,1,21,2,4
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1995,LG,0.19,23,21,2,4,0,0,0,4,1,0,0,0,0,5,0,0
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1996,LG,0.323,25,62,11,20,2,0,1,25,7,1,0,5,2,6,1,1
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1997,LG,0.222,7,18,0,4,0,0,0,4,0,0,0,0,0,3,0,1
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1998,LG,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,1999,LG,0.233,55,103,11,24,5,1,1,34,9,0,0,8,0,22,1,3
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2000,LG,0.238,102,202,18,48,9,1,2,65,22,2,1,20,3,35,3,5
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2001,LG,0.259,61,108,8,28,4,1,0,34,12,0,0,7,1,27,2,3
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2002,LG,0.216,32,37,3,8,3,0,0,11,4,0,0,2,0,13,1,0
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2003,LG,0.333,9,9,0,3,1,0,0,4,0,0,0,0,0,0,0,0
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2004,LG,0.268,61,97,10,26,3,0,1,32,15,0,1,1,1,23,1,3
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2005,LG,0.274,79,186,19,51,9,0,5,75,29,0,2,7,6,20,8,3
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2006,LG,0.048,26,21,3,1,0,0,0,1,0,0,0,0,1,4,1,1
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2008,LG,0.303,71,155,11,47,6,0,1,56,17,1,1,14,3,21,2,5
김정민,1970년 03월 15일,대전가양초-한밭중-북일고-영남대-LG,한국,2009,LG,0.32,26,50,8,16,2,0,0,18,4,0,1,12,1,7,1,1
김정수,1953년 04월 02일,부산고-한양대-롯데,한국,1982,롯데,0.274,79,277,51,76,15,2,11,128,49,15,7,49,2,30,4,2
김정수,1953년 04월 02일,부산고-한양대-롯데,한국,1983,롯데,0.224,60,165,22,37,7,2,4,60,17,2,3,24,2,28,5,2
김정수,1960년 10월 13일,신일고-고려대-MBC,한국,1983,MBC,0.24,97,279,32,67,12,2,5,98,34,7,4,33,1,58,4,4
김정수,1953년 04월 02일,부산고-한양대-롯데,한국,1984,삼미,0.224,89,272,24,61,14,2,4,91,25,1,6,44,3,43,2,6
김정수,1960년 10월 13일,신일고-고려대-MBC,한국,1984,MBC,0.172,52,87,10,15,3,1,1,23,9,2,0,17,0,25,2,2
김정수,1953년 04월 02일,부산고-한양대-롯데,한국,1985,청보,0.22,80,200,25,44,9,0,4,65,19,1,1,30,0,22,3,1
김정수,1960년 10월 13일,신일고-고려대-MBC,한국,1985,MBC,0.22,32,91,4,20,3,2,1,30,7,0,2,7,1,23,4,0
김정수,1953년 04월 02일,부산고-한양대-롯데,한국,1986,청보,0.154,37,52,7,8,1,0,0,9,4,1,1,9,0,14,0,0
김정수,1963년 03월 15일,대구상고-영남대,한국,1987,삼성,0.25,4,8,2,2,0,0,0,2,1,0,0,0,0,3,0,0
김정수,1963년 03월 15일,대구상고-영남대,한국,1988,삼성,0.228,44,57,8,13,2,0,0,15,5,0,0,3,3,16,0,1
김정수,1963년 03월 15일,대구상고-영남대,한국,1989,삼성,0.091,36,33,6,3,0,0,0,3,3,3,1,3,1,8,0,1
김정수,1963년 03월 15일,대구상고-영남대,한국,1991,삼성,0.12,46,25,10,3,1,0,0,4,3,1,4,2,2,6,0,0
김정수,1963년 03월 15일,대구상고-영남대,한국,1992,삼성,0.222,9,9,1,2,1,0,0,3,1,0,0,0,0,2,0,0
김정수,1972년 11월 16일,전주고,한국,1993,쌍방울,0,5,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
김정수,1972년 11월 16일,전주고,한국,1996,쌍방울,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
김정수,1986년 03월 15일,수유초-신일중-청원고,한국,2007,KIA,0.333,3,3,1,1,1,0,0,2,0,0,0,0,0,0,0,1
김정윤,1974년 03월 18일,한서고,한국,1994,한화,0.071,12,14,1,1,0,0,0,1,0,0,1,1,0,5,0,0
김정윤,1974년 03월 18일,한서고,한국,1995,한화,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김정윤,1974년 03월 18일,한서고,한국,1996,한화,0.5,8,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0
김정윤,1974년 03월 18일,한서고,한국,1997,한화,0.125,17,8,1,1,0,0,0,1,0,0,1,0,0,6,0,0
김정준,1970년 02월 11일,충암초-충암중-충암고-연세대,한국,1992,LG,0.143,5,14,1,2,0,0,0,2,0,0,0,0,0,2,1,2
김정태,1957년 01월 01일,건국대,한국,1986,빙그레,0.239,92,176,14,42,6,0,1,51,10,2,5,28,2,25,7,1
김정태,1957년 01월 01일,건국대,한국,1987,빙그레,0,3,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0
김정한,1976년 11월 08일,신일고,한국,1996,LG,0.2,11,5,2,1,0,0,0,1,0,1,1,0,0,0,0,0
김정현,1979년 05월 27일,마산상고-경성대,한국,2002,롯데,0.25,24,68,10,17,2,0,1,22,6,0,3,8,0,20,0,3
김정훈,1970년 07월 29일,순천상고,한국,1991,해태,0,7,4,1,0,0,0,0,0,0,0,0,3,0,2,0,0
김종갑,1964년 06월 18일,경남상고-경남대,한국,1987,삼성,0.237,26,38,6,9,2,0,1,14,3,2,0,5,0,13,0,1
김종갑,1964년 06월 18일,경남상고-경남대,한국,1988,삼성,0.171,64,117,23,20,5,0,5,40,12,3,2,15,0,25,0,1
김종갑,1964년 06월 18일,경남상고-경남대,한국,1989,삼성,0.284,37,74,13,21,2,0,5,38,16,1,1,13,0,12,3,1
김종갑,1964년 06월 18일,경남상고-경남대,한국,1990,삼성,0.213,45,75,7,16,1,0,1,20,5,1,2,15,2,16,2,0
김종갑,1964년 06월 18일,경남상고-경남대,한국,1991,삼성,0.283,33,46,10,13,3,1,0,18,4,1,1,7,0,11,1,1
김종갑,1964년 06월 18일,경남상고-경남대,한국,1992,삼성,0,13,9,1,0,0,0,0,0,0,0,0,0,0,3,0,1
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,1996,해태,0.215,126,428,52,92,21,2,11,150,51,22,4,37,6,104,5,17
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,1997,해태,0.21,126,371,52,78,15,0,9,120,35,13,4,37,2,74,8,8
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,1998,해태,0.232,42,125,15,29,2,1,2,39,11,8,2,7,4,21,5,8
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,1999,해태,0.333,2,3,2,1,0,0,1,4,2,0,0,2,0,1,0,0
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2000,해태,0.259,86,228,26,59,11,1,2,78,31,15,4,21,3,42,4,6
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2001,KIA,0.285,101,361,63,103,15,3,4,136,25,21,12,40,5,56,5,7
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2002,KIA,0.287,133,527,95,151,26,3,8,207,53,50,9,61,3,116,5,9
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2003,KIA,0.25,125,464,67,116,23,1,6,159,46,31,11,53,4,67,3,7
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2004,KIA,0.265,133,491,66,130,20,1,10,182,46,39,8,46,5,81,10,10
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2005,KIA,0.235,117,374,39,88,15,3,4,121,40,11,5,37,3,68,7,15
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2006,KIA,0.226,111,323,35,73,17,1,1,95,26,16,5,25,3,59,6,7
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2007,KIA,0.24,93,288,47,69,13,0,6,100,28,13,3,40,6,39,13,10
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2008,KIA,0.233,113,300,33,70,16,3,1,95,26,13,3,33,2,57,5,4
김종국,1973년 09월 14일,서림초-무등중-광주제일고-고려대-해태-KIA,한국,2009,KIA,0.25,51,108,12,27,4,0,1,34,9,2,0,10,0,12,1,4
김종근,1960년 03월 16일,경남고-중앙대,한국,1983,롯데,0.2,12,10,0,2,0,0,0,2,0,0,0,0,0,1,0,2
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1982,해태,0.291,77,258,28,75,12,0,10,117,43,7,2,17,3,27,7,15
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1983,해태,0.35,86,311,51,109,17,2,11,163,44,7,10,26,3,26,11,3
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1984,해태,0.316,74,272,38,86,12,1,14,142,44,2,5,35,0,31,10,2
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1985,해태,0.231,57,147,9,34,2,0,4,48,20,1,2,11,0,17,8,0
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1986,해태,0.313,104,383,59,120,19,2,11,176,61,6,5,42,0,37,14,0
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1987,해태,0.331,88,332,43,110,13,1,9,152,41,2,4,22,3,25,14,0
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1988,해태,0.3,105,353,36,106,8,2,4,130,35,1,1,29,0,17,12,4
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1989,해태,0.236,57,127,6,30,4,0,0,34,16,0,0,9,1,10,9,1
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1990,해태,0.286,117,381,41,109,20,1,10,161,64,0,2,43,3,45,11,3
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1991,해태,0.206,64,155,15,32,4,1,8,62,23,0,0,10,2,20,8,1
김종모,1959년 11월 01일,서림초-동성중-광주상고-영남대-해태,한국,1992,해태,0.2,21,20,3,4,0,0,1,7,4,0,0,6,0,2,1,0
김종문,1964년 11월 10일,동산고,한국,1986,빙그레,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김종문,1964년 11월 10일,동산고,한국,1987,빙그레,0.333,28,27,2,9,2,0,0,11,7,0,2,3,0,3,0,2
김종문,1964년 11월 10일,동산고,한국,1988,빙그레,0.167,7,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0
김종문,1964년 11월 10일,동산고,한국,1989,빙그레,0,15,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0
김종문,1964년 11월 10일,동산고,한국,1990,빙그레,0.4,11,5,1,2,0,0,1,5,1,0,0,1,0,0,0,1
김종문,1964년 11월 10일,동산고,한국,1991,빙그레,0.2,5,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0
김종석,1971년 02월 28일,보성고-두산,한국,1989,OB,0.226,39,53,3,12,2,0,0,14,11,0,1,6,0,16,0,0
김종석,1971년 02월 28일,보성고-두산,한국,1990,OB,0.225,62,80,7,18,5,0,0,23,5,1,0,8,0,15,2,0
김종석,1971년 02월 28일,보성고-두산,한국,1991,OB,0.276,83,163,18,45,8,3,3,68,25,6,2,19,0,17,1,0
김종석,1971년 02월 28일,보성고-두산,한국,1992,OB,0.243,53,115,16,28,5,0,4,45,16,3,3,16,0,17,3,0
김종석,1971년 02월 28일,보성고-두산,한국,1993,OB,0.191,70,141,14,27,3,1,1,35,16,2,3,13,1,25,7,0
김종석,1971년 02월 28일,보성고-두산,한국,1994,OB,0.282,104,369,47,104,24,2,5,147,64,6,3,30,4,33,11,2
김종석,1971년 02월 28일,보성고-두산,한국,1995,OB,0.299,116,395,63,118,26,8,4,172,56,5,1,33,2,41,12,6
김종석,1971년 02월 28일,보성고-두산,한국,1996,OB,0.24,56,175,18,42,6,2,1,55,16,0,0,14,0,22,6,1
김종석,1971년 02월 28일,보성고-두산,한국,1997,OB,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0
김종석,1971년 02월 28일,보성고-두산,한국,1999,두산,0.2,14,20,4,4,1,0,1,8,2,0,0,5,0,6,1,1
김종석,1971년 02월 28일,보성고-두산,한국,2000,한화,0.264,80,174,24,46,8,0,8,78,27,1,3,30,4,38,5,1
김종석,1971년 02월 28일,보성고-두산,한국,2001,한화,0.315,116,390,66,123,22,2,16,197,65,4,1,49,1,78,9,0
김종석,1971년 02월 28일,보성고-두산,한국,2002,한화,0.188,77,186,21,35,9,0,2,50,14,4,4,22,0,41,6,3
김종석,1971년 02월 28일,보성고-두산,한국,2003,한화,0.237,78,152,11,36,6,0,3,51,17,0,3,28,1,36,6,0
김종석,1971년 02월 28일,보성고-두산,한국,2004,한화,0.194,21,31,2,6,3,0,0,9,2,0,0,6,0,11,0,0
김종성,1969년 07월 23일,경희대,한국,1993,OB,0.5,10,12,4,6,2,1,0,10,2,1,1,1,0,6,0,0
김종성,1969년 07월 23일,경희대,한국,1994,OB,0.228,91,136,27,31,6,0,6,55,21,4,3,9,4,29,1,3
김종성,1969년 07월 23일,경희대,한국,1995,OB,0.281,25,32,2,9,1,0,1,13,3,2,4,1,0,11,1,0
김종성,1985년 10월 03일,청주기공고,한국,2004,롯데,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김종수,1957년 03월 15일,신흥초-한밭중-중앙고-고려대-빙그레,한국,1986,빙그레,0.263,74,190,18,50,5,0,0,55,12,2,2,29,2,26,2,12
김종수,1957년 03월 15일,신흥초-한밭중-중앙고-고려대-빙그레,한국,1987,빙그레,0.212,43,66,7,14,0,0,0,14,5,2,1,8,1,7,2,5
김종윤,1957년 06월 19일,대전신흥초-군산중-군산상고-중앙대-해태-빙그레,한국,1982,해태,0.244,69,168,19,41,8,2,1,56,15,11,4,19,3,37,2,0
김종윤,1957년 06월 19일,대전신흥초-군산중-군산상고-중앙대-해태-빙그레,한국,1983,해태,0.254,67,169,23,43,8,2,2,61,17,3,7,20,2,28,1,3
